0,1,2,3,4,5,6,7,8
0.22329368073841346,0.4821428590055023,0.7410714285714286,0.16653983262694247,0.4404528508708535,0.7274414178839083,0.14731374690176421,0.3802848442771734,0.7049714791715106
0.2241974725752765,0.48275862162097777,0.7413793103448276,0.16734793232148962,0.4425371616039208,0.7282827253363366,0.1473737878906502,0.38238972698264834,0.7068198137339035
0.2250446534968573,0.4833333337989946,0.7416666666666667,0.16815987458559256,0.44450261196734697,0.7290634590447004,0.14744714957658706,0.3844751735565482,0.708532060269688
0.22583994024016188,0.48387096797476614,0.7419354838709677,0.16897431660209994,0.4463565642355018,0.7297899348593436,0.14753244689221665,0.386538168503925,0.7101210096633457
0.22658761562935606,0.4843750001164153,0.7421875,0.16979007596366574,0.4481061059260701,0.7304676219612213,0.14762847738784535,0.3885761570790268,0.7115981885135948
0.22729156352166005,0.4848484849066925,0.7424242424242425,0.17060610707502707,0.44975800592081633,0.7311012792241475,0.1477341920242248,0.39058698134919856,0.7129739584569594
0.22795530339118963,0.48529411767616265,0.7426470588235293,0.171421481809363,0.4513186872846531,0.7316950663919222,0.14784867139750657,0.39256882726474357,0.7142576183767145
0.2285820236122043,0.4857142857288376,0.7428571428571428,0.1722353735442236,0.4527942130164754,0.7322526352116295,0.14797110625311602,0.39452018043457027,0.7154575049640525
0.2291746128630582,0.48611111111838706,0.7430555555555555,0.17304704390160738,0.4541902816840156,0.7327772045418364,0.14810078141224703,0.39643978884739933,0.7165810887208741
0.2297356893296672,0.4864864864901245,0.7432432432432433,0.17385583166632199,0.4555122304868451,0.7332716225853474,0.14823706243349544,0.39832663118087935,0.7176350637727218
0.2302676275680525,0.4868421052649769,0.7434210526315789,0.1746611434701095,0.45676504377936955,0.7337384187238127,0.1483793844816202,0.400179889643417,0.7186254306196266
0.2307725830092341,0.48717948718039666,0.7435897435897436,0.17546244591564358,0.4579533654870533,0.7341798469108454,0.14852724298878553,0.40199892652280805,0.7195575715165322
0.23125251417157439,0.48750000000045474,0.74375,0.17625925888123042,0.45908151417854326,0.7345979221762268,0.14868018578033954,0.4037832637908481,0.7204363185531698
0.23170920269711073,0.48780487804900785,0.7439024390243902,0.17705114979881978,0.4601534998257079,0.7349944514791796,0.14883780640400657,0.40553256524773473,0.7212660147345353
0.23214427135814547,0.48809523809535177,0.744047619047619,0.17783772873839054,0.461173041502783,0.7353710599027936,0.1489997384532592,0.4072466207942746,0.7220505685046887
0.23255920019484996,0.48837209302331264,0.7441860465116279,0.17861864416359913,0.46214358545320616,0.7357292129886711,0.14916565071620255,0.4089253325010377,0.7227935022308183
0.2329553409486764,0.48863636363639207,0.7443181818181818,0.17939357924876434,0.46306832309541374,0.736070235858651,0.14933524301323414,0.4105687022071135,0.7234979951923503
0.23333392995345692,0.4888888888889031,0.7444444444444446,0.18016224866731595,0.46395020865288245,0.7363953296498476,0.14950824261202708,0.41217682043110787,0.7241669216180043
0.23369609963873877,0.4891304347826158,0.7445652173913043,0.18092439577789032,0.46479197618409696,0.7367055856932054,0.14968440112853096,0.41374985641653966,0.7248028842924533
0.2340428887899585,0.4893617021276631,0.7446808510638298,0.18167979014717658,0.4655961558591974,0.737001997788914,0.14986349183882167,0.41528804916519235,0.7254082442214753
0.23437525169876736,0.4895833333333351,0.7447916666666666,0.18242822535907138,0.46636508938538995,0.7372854728702337,0.150045307339632,0.4167916993370223,0.7259851468056946
0.2346940663250484,0.4897959183673478,0.7448979591836734,0.18316951706819523,0.46710094452579476,0.7375568402973589,0.15022965750591752,0.41826116191529206,0.7265355449318035
0.2350001415804943,0.49000000000000044,0.745,0.1839035012627607,0.4678057286887324,0.737816859982416,0.15041636770237388,0.41969683955174003,0.7270612193489849
0.2352942238324145,0.49019607843137275,0.7450980392156863,0.184630032707469,0.46848130158858353,0.738066229513653,0.1506052772128179,0.4210991765196411,0.7275637966586801
0.2355770027159314,0.4903846153846155,0.7451923076923077,0.18534898354179533,0.46912938699697243,0.738305590419813,0.15079623785708993,0.4224686532131898,0.7280447652087592
0.23584911633302505,0.4905660377358491,0.7452830188679245,0.18606024201289126,0.4697515836155126,0.7385355336934282,0.15098911276986896,0.4238057811402611,0.7285054891490532
