id,text,homeAway,scoringPlay,participants,shootingPlay,pointsAttempted,period.number,athlete.id,coordinate.x,coordinate.y,type.categoryId,type.id,type.txt,gameId
401818539116876959,Miles Franklin makes layup (Ryan Soulis assists),away,True,"[{'id': '5313687'}, {'id': '5174631'}]",True,2,2,5313687,27,3,1002,572,LayUpShot,401818539
401818539116876963,Josh Baldwin misses 23-foot three point jumper,home,,[{'id': '5106245'}],True,3,2,5106245,48,1,1006,558,JumpShot,401818539
401818539116876971,Blair Thompson makes 25-foot three point jumper (Ryan Soulis assists),away,True,"[{'id': '5106237'}, {'id': '5174631'}]",True,3,2,5106237,6,17,1003,558,JumpShot,401818539
401818539116876979,Kenny Noland makes layup (Blair Thompson assists),away,True,"[{'id': '5106236'}, {'id': '5106237'}]",True,2,2,5106236,25,1,1002,572,LayUpShot,401818539
401818539116877017,Jacob Beccles makes free throw 1 of 2,home,True,[{'id': '5175898'}],True,1,2,5175898,25,0,1001,540,MadeFreeThrow,401818539
401818539116877022,Jacob Beccles makes free throw 2 of 2,home,True,[{'id': '5175898'}],True,1,2,5175898,25,0,1001,540,MadeFreeThrow,401818539
401818539116877025,Gerard O'Keefe makes 10-foot pullup jump shot,away,True,[{'id': '5241712'}],True,2,2,5241712,23,10,1002,558,JumpShot,401818539
401818539116877058,Kenny Noland makes 26-foot three point jumper (Blair Thompson assists),away,True,"[{'id': '5106236'}, {'id': '5106237'}]",True,3,2,5106236,37,24,1003,558,JumpShot,401818539
401818539116877065,Cooper Noard misses 13-foot floating jump shot,home,,[{'id': '5106247'}],True,2,2,5106247,24,13,1005,558,JumpShot,401818539
401818539116877105,Kenny Noland makes 26-foot three point jumper (Ryan Soulis assists),away,True,"[{'id': '5106236'}, {'id': '5174631'}]",True,3,2,5106236,9,21,1003,558,JumpShot,401818539
401818539116877109,Jake Fiegen misses layup,home,,[{'id': '5175900'}],True,2,2,5175900,25,8,1005,572,LayUpShot,401818539
401818539116877111,Blair Thompson makes 2-foot dunk (Gerard O'Keefe assists),away,True,"[{'id': '5106237'}, {'id': '5241712'}]",True,2,2,5106237,24,1,1002,574,DunkShot,401818539
401818539116877148,Jake Fiegen misses 16-foot jumper,home,,[{'id': '5175900'}],True,2,2,5175900,30,15,1005,558,JumpShot,401818539
401818539116877164,Jacob Beccles makes free throw 1 of 2,home,True,[{'id': '5175898'}],True,1,2,5175898,25,0,1001,540,MadeFreeThrow,401818539
401818539116877170,Jacob Beccles makes free throw 2 of 2,home,True,[{'id': '5175898'}],True,1,2,5175898,25,0,1001,540,MadeFreeThrow,401818539
401818539116877186,Miles Franklin misses 24-foot three point jumper,away,,[{'id': '5313687'}],True,3,2,5313687,47,9,1006,558,JumpShot,401818539
401818539116877195,Josh Baldwin misses 24-foot three point jumper,home,,[{'id': '5106245'}],True,3,2,5106245,34,23,1006,558,JumpShot,401818539
401818539116877250,DJ Nix misses 23-foot three point jumper,home,,[{'id': '4684840'}],True,3,2,4684840,2,2,1006,558,JumpShot,401818539
401818539116877341,Kenny Noland makes free throw 1 of 2,away,True,[{'id': '5106236'}],True,1,2,5106236,25,0,1001,540,MadeFreeThrow,401818539
401818539116877347,Kenny Noland makes free throw 2 of 2,away,True,[{'id': '5106236'}],True,1,2,5106236,25,0,1001,540,MadeFreeThrow,401818539
401818539116877348,Ian Imegwu makes 23-foot three point jumper (Mateen Rafiq assists),home,True,"[{'id': '5175897'}, {'id': '5241717'}]",True,3,2,5175897,47,6,1003,558,JumpShot,401818539
401818539116877365,Kenny Noland misses layup,away,,[{'id': '5106236'}],True,2,2,5106236,27,2,1005,572,LayUpShot,401818539
401818539116877369,Jake Fiegen makes 25-foot three point jumper (Mateen Rafiq assists),home,True,"[{'id': '5175900'}, {'id': '5241717'}]",True,3,2,5175900,38,21,1003,558,JumpShot,401818539
401818539116877423,Blair Thompson makes 23-foot three point jumper (Kenny Noland assists),away,True,"[{'id': '5106237'}, {'id': '5106236'}]",True,3,2,5106237,47,6,1003,558,JumpShot,401818539
401818539116877454,Blair Thompson makes free throw 1 of 2,away,True,[{'id': '5106237'}],True,1,2,5106237,25,0,1001,540,MadeFreeThrow,401818539
401818539116877469,Blair Thompson makes free throw 2 of 2,away,True,[{'id': '5106237'}],True,1,2,5106237,25,0,1001,540,MadeFreeThrow,401818539
401818539116877472,Adam Hinton misses 25-foot three point jumper,home,,[{'id': '5106243'}],True,3,2,5106243,18,24,1006,558,JumpShot,401818539
401818539116877494,Miles Franklin misses free throw 1 of 1,away,,[{'id': '5313687'}],True,1,2,5313687,25,0,1004,540,MadeFreeThrow,401818539
401818539116877503,Adam Hinton misses layup,home,,[{'id': '5106243'}],True,2,2,5106243,26,5,1005,572,LayUpShot,401818539
401818539116877522,Ryan Soulis misses layup,away,,[{'id': '5174631'}],True,2,2,5174631,26,1,1005,572,LayUpShot,401818539
401818539116877696,Cooper Noard makes layup,home,True,[{'id': '5106247'}],True,2,2,5106247,28,5,1002,572,LayUpShot,401818539
401818539116877760,Cooper Noard makes free throw 1 of 1,home,True,[{'id': '5106247'}],True,1,2,5106247,25,0,1001,540,MadeFreeThrow,401818539
401818539116877843,Miles Franklin makes free throw 1 of 2,away,True,[{'id': '5313687'}],True,1,2,5313687,25,0,1001,540,MadeFreeThrow,401818539
401818539116877868,Miles Franklin misses free throw 2 of 2,away,,[{'id': '5313687'}],True,1,2,5313687,25,0,1004,540,MadeFreeThrow,401818539
401818539116877886,Cooper Noard misses 26-foot three point jumper,home,,[{'id': '5106247'}],True,3,2,5106247,42,20,1006,558,JumpShot,401818539
401818539116877888,Blair Thompson makes 1-foot dunk (Miles Franklin assists),away,True,"[{'id': '5106237'}, {'id': '5313687'}]",True,2,2,5106237,26,0,1002,574,DunkShot,401818539
401818539116877909,Ian Imegwu makes 25-foot three point jumper (Mateen Rafiq assists),home,True,"[{'id': '5175897'}, {'id': '5241717'}]",True,3,2,5175897,22,25,1003,558,JumpShot,401818539
401818539116877735,Kenny Noland misses free throw 1 of 2,away,,[{'id': '5106236'}],True,1,2,5106236,25,0,1004,540,MadeFreeThrow,401818539
401818539116877743,Kenny Noland makes free throw 2 of 2,away,True,[{'id': '5106236'}],True,1,2,5106236,25,0,1001,540,MadeFreeThrow,401818539
401818539116877745,Ian Imegwu misses 27-foot three point jumper,home,,[{'id': '5175897'}],True,3,2,5175897,44,19,1006,558,JumpShot,401818539
401818539116878147,Jake Fiegen makes layup,home,True,[{'id': '5175900'}],True,2,2,5175900,26,2,1002,572,LayUpShot,401818539
401818539116878240,Miles Franklin misses free throw 1 of 2,away,,[{'id': '5313687'}],True,1,2,5313687,25,0,1004,540,MadeFreeThrow,401818539
401818539116878385,Miles Franklin makes free throw 2 of 2,away,True,[{'id': '5313687'}],True,1,2,5313687,25,0,1001,540,MadeFreeThrow,401818539
401818539116878483,Blair Thompson makes free throw 1 of 2,away,True,[{'id': '5106237'}],True,1,2,5106237,25,0,1001,540,MadeFreeThrow,401818539
401818539116878515,Blair Thompson makes free throw 2 of 2,away,True,[{'id': '5106237'}],True,1,2,5106237,25,0,1001,540,MadeFreeThrow,401818539
401818539116878518,Cooper Noard makes layup,home,True,[{'id': '5106247'}],True,2,2,5106247,29,1,1002,572,LayUpShot,401818539
401818539116878569,Blair Thompson makes free throw 1 of 2,away,True,[{'id': '5106237'}],True,1,2,5106237,25,0,1001,540,MadeFreeThrow,401818539
401818539116878574,Blair Thompson makes free throw 2 of 2,away,True,[{'id': '5106237'}],True,1,2,5106237,25,0,1001,540,MadeFreeThrow,401818539
401818539116878581,Ian Imegwu makes 30-foot three point jumper (Cooper Noard assists),home,True,"[{'id': '5175897'}, {'id': '5106247'}]",True,3,2,5175897,27,30,1003,558,JumpShot,401818539
401830011117086637,Jackson Munro misses 26-foot three point jumper,away,,[{'id': '5106242'}],True,3,1,5106242,29,26,1006,558,JumpShot,401830011
401830011117087036,Jake Fiegen misses 24-foot three point jumper,home,,[{'id': '5175900'}],True,3,1,5175900,23,25,1006,558,JumpShot,401830011
401830011117087160,Jackson Munro makes layup (Cam Hiatt assists),away,True,"[{'id': '5106242'}, {'id': '5313700'}]",True,2,1,5106242,25,0,1002,572,LayUpShot,401830011
401830011117087243,Jacob Beccles makes driving layup,home,True,[{'id': '5175898'}],True,2,1,5175898,27,0,1002,572,LayUpShot,401830011
401830011117087707,Connor Amundsen makes 23-foot three point jumper (Jackson Munro assists),away,True,"[{'id': '5152623'}, {'id': '5106242'}]",True,3,1,5152623,48,1,1003,558,JumpShot,401830011
401830011117087818,Cooper Noard makes layup (Kaspar Sepp assists),home,True,"[{'id': '5106247'}, {'id': '5176404'}]",True,2,1,5106247,24,2,1002,572,LayUpShot,401830011
401830011117088203,Jayden Williams makes free throw 1 of 3,away,True,[{'id': '5106241'}],True,1,1,5106241,25,0,1001,540,MadeFreeThrow,401830011
401830011117088426,Jayden Williams makes free throw 2 of 3,away,True,[{'id': '5106241'}],True,1,1,5106241,25,0,1001,540,MadeFreeThrow,401830011
401830011117088547,Jayden Williams makes free throw 3 of 3,away,True,[{'id': '5106241'}],True,1,1,5106241,25,0,1001,540,MadeFreeThrow,401830011
401830011117088651,Cooper Noard misses 24-foot three point jumper,home,,[{'id': '5106247'}],True,3,1,5106247,42,17,1006,558,JumpShot,401830011
401830011117088869,Jayden Williams makes 23-foot three point jumper (Connor Amundsen assists),away,True,"[{'id': '5106241'}, {'id': '5152623'}]",True,3,1,5106241,48,0,1003,558,JumpShot,401830011
401830011117088981,Jake Fiegen misses 8-foot jumper,home,,[{'id': '5175900'}],True,2,1,5175900,31,4,1005,558,JumpShot,401830011
401830011117089115,Jayden Williams misses 22-foot three point jumper,away,,[{'id': '5106241'}],True,3,1,5106241,47,2,1006,558,JumpShot,401830011
401830011117089345,Adam Hinton makes 10-foot jumper,home,True,[{'id': '5106243'}],True,2,1,5106243,34,6,1002,558,JumpShot,401830011
401830011117089443,Anton Strelnikov makes layup (Cam Hiatt assists),away,True,"[{'id': '5255091'}, {'id': '5313700'}]",True,2,1,5255091,28,4,1002,572,LayUpShot,401830011
401830011117089709,Jayden Williams makes 25-foot three point jumper (Cam Hiatt assists),away,True,"[{'id': '5106241'}, {'id': '5313700'}]",True,3,1,5106241,13,22,1003,558,JumpShot,401830011
401830011117090259,Cooper Noard makes free throw 1 of 3,home,True,[{'id': '5106247'}],True,1,1,5106247,25,0,1001,540,MadeFreeThrow,401830011
401830011117090407,Cooper Noard makes free throw 2 of 3,home,True,[{'id': '5106247'}],True,1,1,5106247,25,0,1001,540,MadeFreeThrow,401830011
401830011117090734,Cooper Noard makes free throw 3 of 3,home,True,[{'id': '5106247'}],True,1,1,5106247,25,0,1001,540,MadeFreeThrow,401830011
401830011117090922,Patrick Tivnan Jr. makes layup (Nikola Abusara assists),away,True,"[{'id': '5175920'}, {'id': '5175921'}]",True,2,1,5175920,27,2,1002,572,LayUpShot,401830011
401830011117091020,Gioacchino Panzini makes driving layup,home,True,[{'id': '5241716'}],True,2,1,5241716,26,1,1002,572,LayUpShot,401830011
401830011117091254,Brandon Mitchell-Day makes layup,away,True,[{'id': '5106240'}],True,2,1,5106240,25,3,1002,572,LayUpShot,401830011
401830011117091258,DJ Nix misses 24-foot three point jumper,home,,[{'id': '4684840'}],True,3,1,4684840,32,23,1006,558,JumpShot,401830011
401830011117091370,Brandon Mitchell-Day makes 16-foot pullup jump shot,away,True,[{'id': '5106240'}],True,2,1,5106240,18,14,1002,558,JumpShot,401830011
401830011117093037,Josh Baldwin misses driving layup,home,,[{'id': '5106245'}],True,2,1,5106245,22,2,1005,572,LayUpShot,401830011
401830011117093254,Jake Fiegen misses 25-foot three point jumper,home,,[{'id': '5175900'}],True,3,1,5175900,12,22,1006,558,JumpShot,401830011
401830011117093757,Josh Baldwin makes layup (Mateen Rafiq assists),home,True,"[{'id': '5106245'}, {'id': '5241717'}]",True,2,1,5106245,24,1,1002,572,LayUpShot,401830011
401830011117094188,Nikola Abusara makes driving layup,away,True,[{'id': '5175921'}],True,2,1,5175921,23,1,1002,572,LayUpShot,401830011
401830011117094513,Nikola Abusara misses free throw 1 of 1,away,,[{'id': '5175921'}],True,1,1,5175921,25,0,1004,540,MadeFreeThrow,401830011
401830011117094654,Mateen Rafiq misses 25-foot three point jumper,home,,[{'id': '5241717'}],True,3,1,5241717,39,21,1006,558,JumpShot,401830011
401830011117094777,Ian Imegwu makes 25-foot three point jumper (Adam Hinton assists),home,True,"[{'id': '5175897'}, {'id': '5106243'}]",True,3,1,5175897,25,25,1003,558,JumpShot,401830011
401830011117095098,Jackson Munro misses 9-foot jumper,away,,[{'id': '5106242'}],True,2,1,5106242,26,9,1005,558,JumpShot,401830011
401830011117095229,Adam Hinton misses 10-foot turnaround jump shot,home,,[{'id': '5106243'}],True,2,1,5106243,15,1,1005,558,JumpShot,401830011
401830011117095350,Brandon Mitchell-Day makes 18-foot jumper,away,True,[{'id': '5106240'}],True,2,1,5106240,11,11,1002,558,JumpShot,401830011
401830011117095743,Cameron McNamee misses 27-foot three point jumper,away,,[{'id': '5241722'}],True,3,1,5241722,42,22,1006,558,JumpShot,401830011
401830011117095823,Jake Fiegen makes layup (Adam Hinton assists),home,True,"[{'id': '5175900'}, {'id': '5106243'}]",True,2,1,5175900,26,1,1002,572,LayUpShot,401830011
401830011117096047,Cameron McNamee misses 18-foot pullup jump shot,away,,[{'id': '5241722'}],True,2,1,5241722,25,18,1005,558,JumpShot,401830011
401830011117096198,Ian Imegwu misses 26-foot three point jumper,home,,[{'id': '5175897'}],True,3,1,5175897,37,23,1006,558,JumpShot,401830011
401830011117097772,Anton Strelnikov makes layup,away,True,[{'id': '5255091'}],True,2,1,5255091,25,2,1002,572,LayUpShot,401830011
401830011117098119,Jake Fiegen makes layup (Kaspar Sepp assists),home,True,"[{'id': '5175900'}, {'id': '5176404'}]",True,2,1,5175900,24,0,1002,572,LayUpShot,401830011
401830011117098308,Jayden Williams makes 26-foot three point jumper (Connor Amundsen assists),away,True,"[{'id': '5106241'}, {'id': '5152623'}]",True,3,1,5106241,16,25,1003,558,JumpShot,401830011
401830011117098934,Jackson Munro makes 26-foot three point jumper (Patrick Tivnan Jr. assists),away,True,"[{'id': '5106242'}, {'id': '5175920'}]",True,3,1,5106242,26,27,1003,558,JumpShot,401830011
401830011117099374,Gioacchino Panzini makes driving layup,home,True,[{'id': '5241716'}],True,2,1,5241716,25,3,1002,572,LayUpShot,401830011
401830011117099774,Cooper Noard makes 23-foot three point jumper (Adam Hinton assists),home,True,"[{'id': '5106247'}, {'id': '5106243'}]",True,3,1,5106247,48,4,1003,558,JumpShot,401830011
401830011117099967,Jackson Munro makes 27-foot three point jumper (Connor Amundsen assists),away,True,"[{'id': '5106242'}, {'id': '5152623'}]",True,3,1,5106242,28,27,1003,558,JumpShot,401830011
401830011117100080,Cooper Noard makes 25-foot three point jumper (Adam Hinton assists),home,True,"[{'id': '5106247'}, {'id': '5106243'}]",True,3,1,5106247,1,7,1003,558,JumpShot,401830011
401830011117101028,Connor Amundsen makes 26-foot three point jumper,away,True,[{'id': '5152623'}],True,3,1,5152623,33,25,1003,558,JumpShot,401830011
401830011117101140,Adam Hinton makes driving layup,home,True,[{'id': '5106243'}],True,2,1,5106243,28,1,1002,572,LayUpShot,401830011
401830011117101852,Connor Amundsen makes 13-foot pullup jump shot (Jackson Munro assists),away,True,"[{'id': '5152623'}, {'id': '5106242'}]",True,2,1,5152623,21,12,1002,558,JumpShot,401830011
401830011117102000,Jake Fiegen makes driving layup (Jacob Beccles assists),home,True,"[{'id': '5175900'}, {'id': '5175898'}]",True,2,1,5175900,29,1,1002,572,LayUpShot,401830011
401830011117103894,Jake Fiegen makes free throw 1 of 1,home,True,[{'id': '5175900'}],True,1,1,5175900,25,0,1001,540,MadeFreeThrow,401830011
401830011117104226,Connor Amundsen misses 27-foot three point jumper,away,,[{'id': '5152623'}],True,3,1,5152623,33,26,1006,558,JumpShot,401830011
401830011117104341,Gioacchino Panzini misses 25-foot three point jumper,home,,[{'id': '5241716'}],True,3,1,5241716,42,19,1006,558,JumpShot,401830011
401830011117104566,Nikola Abusara makes 9-foot hook shot (Brandon Mitchell-Day assists),away,True,"[{'id': '5175921'}, {'id': '5106240'}]",True,2,1,5175921,26,9,1002,558,JumpShot,401830011
401830011117104647,Jake Fiegen misses 25-foot three point jumper,home,,[{'id': '5175900'}],True,3,1,5175900,21,25,1006,558,JumpShot,401830011
401830011117104873,Cameron McNamee misses 25-foot three point jumper,away,,[{'id': '5241722'}],True,3,1,5241722,11,21,1006,558,JumpShot,401830011
401830011117105734,Anton Strelnikov misses layup,away,,[{'id': '5255091'}],True,2,1,5255091,23,5,1005,572,LayUpShot,401830011
401830011117105855,Cooper Noard makes layup (Jake Fiegen assists),home,True,"[{'id': '5106247'}, {'id': '5175900'}]",True,2,1,5106247,24,2,1002,572,LayUpShot,401830011
401830011117107024,Jayden Williams misses layup,away,,[{'id': '5106241'}],True,2,1,5106241,26,5,1005,572,LayUpShot,401830011
401830011117107031,Cameron McNamee misses tip in layup,away,,[{'id': '5241722'}],True,2,1,5241722,25,1,1005,437,TipShot,401830011
401830011117107139,Mateen Rafiq misses 24-foot three point jumper,home,,[{'id': '5241717'}],True,3,1,5241717,39,20,1006,558,JumpShot,401830011
401830011117108870,Jayden Williams makes 27-foot three point jumper (Cameron McNamee assists),away,True,"[{'id': '5106241'}, {'id': '5241722'}]",True,3,1,5106241,42,21,1003,558,JumpShot,401830011
401830011117109338,Adam Hinton makes free throw 1 of 2,home,True,[{'id': '5106243'}],True,1,1,5106243,25,0,1001,540,MadeFreeThrow,401830011
401830011117109769,Adam Hinton misses free throw 2 of 2,home,,[{'id': '5106243'}],True,1,1,5106243,25,0,1004,540,MadeFreeThrow,401830011
401830011117109990,Jayden Williams misses 27-foot three point jumper,away,,[{'id': '5106241'}],True,3,1,5106241,32,26,1006,558,JumpShot,401830011
401830011117111379,Jake Fiegen misses layup,home,,[{'id': '5175900'}],True,2,1,5175900,27,3,1005,572,LayUpShot,401830011
401830011117111477,Jacob Beccles misses 25-foot three point jumper,home,,[{'id': '5175898'}],True,3,1,5175898,3,13,1006,558,JumpShot,401830011
401830011117111835,Connor Amundsen makes free throw 1 of 2,away,True,[{'id': '5152623'}],True,1,1,5152623,25,0,1001,540,MadeFreeThrow,401830011
401830011117111908,Connor Amundsen makes free throw 2 of 2,away,True,[{'id': '5152623'}],True,1,1,5152623,25,0,1001,540,MadeFreeThrow,401830011
401830011117112240,Cooper Noard makes free throw 1 of 2,home,True,[{'id': '5106247'}],True,1,1,5106247,25,0,1001,540,MadeFreeThrow,401830011
401830011117112419,Cooper Noard makes free throw 2 of 2,home,True,[{'id': '5106247'}],True,1,1,5106247,25,0,1001,540,MadeFreeThrow,401830011
401830011117112546,Connor Amundsen makes driving layup,away,True,[{'id': '5152623'}],True,2,1,5152623,27,3,1002,572,LayUpShot,401830011
401830011117112837,Connor Amundsen misses free throw 1 of 1,away,,[{'id': '5152623'}],True,1,1,5152623,25,0,1004,540,MadeFreeThrow,401830011
401830011117112893,Jake Fiegen makes 25-foot three point jumper (Adam Hinton assists),home,True,"[{'id': '5175900'}, {'id': '5106243'}]",True,3,1,5175900,28,25,1003,558,JumpShot,401830011
401830011117113114,Connor Amundsen makes layup,away,True,[{'id': '5152623'}],True,2,1,5152623,29,4,1002,572,LayUpShot,401830011
401830011117113180,Cooper Noard makes layup (Josh Baldwin assists),home,True,"[{'id': '5106247'}, {'id': '5106245'}]",True,2,1,5106247,24,1,1002,572,LayUpShot,401830011
401830011117113276,Connor Amundsen misses layup,away,,[{'id': '5152623'}],True,2,1,5152623,27,4,1005,572,LayUpShot,401830011
401830011117113400,Cam Hiatt misses 26-foot three point jumper,away,,[{'id': '5313700'}],True,3,1,5313700,7,18,1006,558,JumpShot,401830011
401830011117113454,Jake Fiegen makes 28-foot three point jumper (Mateen Rafiq assists),home,True,"[{'id': '5175900'}, {'id': '5241717'}]",True,3,1,5175900,3,18,1003,558,JumpShot,401830011
401830011117113686,Jake Fiegen misses free throw 1 of 1,home,,[{'id': '5175900'}],True,1,1,5175900,25,0,1004,540,MadeFreeThrow,401830011
401830011117113742,Brandon Mitchell-Day misses 26-foot three point jumper,away,,[{'id': '5106240'}],True,3,1,5106240,34,24,1006,558,JumpShot,401830011
401830011117114340,Josh Baldwin makes free throw 1 of 2,home,True,[{'id': '5106245'}],True,1,1,5106245,25,0,1001,540,MadeFreeThrow,401830011
401830011117114371,Josh Baldwin makes free throw 2 of 2,home,True,[{'id': '5106245'}],True,1,1,5106245,25,0,1001,540,MadeFreeThrow,401830011
401830011117114503,Cameron McNamee misses 16-foot jumper,away,,[{'id': '5241722'}],True,2,1,5241722,21,16,1005,558,JumpShot,401830011
401830011117114779,Connor Amundsen makes driving layup,away,True,[{'id': '5152623'}],True,2,1,5152623,20,5,1002,572,LayUpShot,401830011
401830011117114845,Jake Fiegen makes driving layup (Josh Baldwin assists),home,True,"[{'id': '5175900'}, {'id': '5106245'}]",True,2,1,5175900,28,1,1002,572,LayUpShot,401830011
401830011117115035,Jake Fiegen makes free throw 1 of 1,home,True,[{'id': '5175900'}],True,1,1,5175900,25,0,1001,540,MadeFreeThrow,401830011
401830011117121285,Jake Fiegen makes layup (Cooper Noard assists),home,True,"[{'id': '5175900'}, {'id': '5106247'}]",True,2,2,5175900,26,0,1002,572,LayUpShot,401830011
401830011117122062,Cooper Noard misses 16-foot jumper,home,,[{'id': '5106247'}],True,2,2,5106247,21,15,1005,558,JumpShot,401830011
401830011117122157,Jake Fiegen makes 27-foot three point jumper (Kaspar Sepp assists),home,True,"[{'id': '5175900'}, {'id': '5176404'}]",True,3,2,5175900,23,27,1003,558,JumpShot,401830011
401830011117122442,Jackson Munro misses layup,away,,[{'id': '5106242'}],True,2,2,5106242,23,-1,1005,572,LayUpShot,401830011
401830011117122449,Brandon Mitchell-Day misses tip in layup,away,,[{'id': '5106240'}],True,2,2,5106240,25,1,1005,437,TipShot,401830011
401830011117122553,Cooper Noard makes 28-foot three point jumper (Jake Fiegen assists),home,True,"[{'id': '5106247'}, {'id': '5175900'}]",True,3,2,5106247,27,28,1003,558,JumpShot,401830011
401830011117122757,Jayden Williams misses 24-foot three point jumper,away,,[{'id': '5106241'}],True,3,2,5106241,3,8,1006,558,JumpShot,401830011
401830011117122863,Connor Amundsen makes 13-foot step back jumpshot,away,True,[{'id': '5152623'}],True,2,2,5152623,29,12,1002,558,JumpShot,401830011
401830011117123287,Connor Amundsen makes free throw 1 of 1,away,True,[{'id': '5152623'}],True,1,2,5152623,25,0,1001,540,MadeFreeThrow,401830011
401830011117123473,Josh Baldwin misses 25-foot three point jumper,home,,[{'id': '5106245'}],True,3,2,5106245,23,25,1006,558,JumpShot,401830011
401830011117123900,Jayden Williams misses 24-foot three point jumper,away,,[{'id': '5106241'}],True,3,2,5106241,20,24,1006,558,JumpShot,401830011
401830011117123914,Jackson Munro makes 23-foot three point jumper (Connor Amundsen assists),away,True,"[{'id': '5106242'}, {'id': '5152623'}]",True,3,2,5106242,48,5,1003,558,JumpShot,401830011
401830011117124032,Josh Baldwin makes layup (Cooper Noard assists),home,True,"[{'id': '5106245'}, {'id': '5106247'}]",True,2,2,5106245,26,1,1002,572,LayUpShot,401830011
401830011117124682,Connor Amundsen misses 26-foot three point jumper,away,,[{'id': '5152623'}],True,3,2,5152623,41,20,1006,558,JumpShot,401830011
401830011117124774,Jake Fiegen misses 28-foot three point jumper,home,,[{'id': '5175900'}],True,3,2,5175900,34,27,1006,558,JumpShot,401830011
401830011117125015,Jackson Munro makes 6-foot hook shot,away,True,[{'id': '5106242'}],True,2,2,5106242,24,6,1002,558,JumpShot,401830011
401830011117126910,Gioacchino Panzini makes free throw 1 of 2,home,True,[{'id': '5241716'}],True,1,2,5241716,25,0,1001,540,MadeFreeThrow,401830011
401830011117127020,Gioacchino Panzini misses free throw 2 of 2,home,,[{'id': '5241716'}],True,1,2,5241716,25,0,1004,540,MadeFreeThrow,401830011
401830011117127277,Connor Amundsen makes driving layup,away,True,[{'id': '5152623'}],True,2,2,5152623,30,2,1002,572,LayUpShot,401830011
401830011117127356,Adam Hinton misses layup,home,,[{'id': '5106243'}],True,2,2,5106243,26,5,1005,572,LayUpShot,401830011
401830011117127781,Anton Strelnikov makes layup,away,True,[{'id': '5255091'}],True,2,2,5255091,21,0,1002,572,LayUpShot,401830011
401830011117127861,Cooper Noard misses 27-foot three point jumper,home,,[{'id': '5106247'}],True,3,2,5106247,9,22,1006,558,JumpShot,401830011
401830011117127866,Gioacchino Panzini misses driving layup,home,,[{'id': '5241716'}],True,2,2,5241716,26,2,1005,572,LayUpShot,401830011
401830011117128055,Brandon Mitchell-Day makes 12-foot jumper,away,True,[{'id': '5106240'}],True,2,2,5106240,37,3,1002,558,JumpShot,401830011
401830011117128280,Josh Baldwin misses layup,home,,[{'id': '5106245'}],True,2,2,5106245,26,6,1005,572,LayUpShot,401830011
401830011117128387,Cameron McNamee misses 25-foot three point jumper,away,,[{'id': '5241722'}],True,3,2,5241722,9,20,1006,558,JumpShot,401830011
401830011117129057,Jake Fiegen misses 24-foot three point jumper,home,,[{'id': '5175900'}],True,3,2,5175900,48,8,1006,558,JumpShot,401830011
401830011117129469,Kaspar Sepp misses free throw 1 of 2,home,,[{'id': '5176404'}],True,1,2,5176404,25,0,1004,540,MadeFreeThrow,401830011
401830011117129938,Kaspar Sepp makes free throw 2 of 2,home,True,[{'id': '5176404'}],True,1,2,5176404,25,0,1001,540,MadeFreeThrow,401830011
401830011117130208,Jayden Williams misses 25-foot three point jumper,away,,[{'id': '5106241'}],True,3,2,5106241,44,17,1006,558,JumpShot,401830011
401830011117130212,Anton Strelnikov makes layup,away,True,[{'id': '5255091'}],True,2,2,5255091,25,0,1002,572,LayUpShot,401830011
401830011117130288,Cooper Noard misses 25-foot three point jumper,home,,[{'id': '5106247'}],True,3,2,5106247,4,14,1006,558,JumpShot,401830011
401830011117130862,Josh Baldwin misses layup,home,,[{'id': '5106245'}],True,2,2,5106245,21,6,1005,572,LayUpShot,401830011
401830011117130996,Cooper Noard misses 25-foot three point jumper,home,,[{'id': '5106247'}],True,3,2,5106247,3,10,1006,558,JumpShot,401830011
401830011117131021,Adam Hinton makes 0-foot tip in layup,home,True,[{'id': '5106243'}],True,2,2,5106243,25,1,1002,437,TipShot,401830011
401830011117131309,Anton Strelnikov misses layup,away,,[{'id': '5255091'}],True,2,2,5255091,23,2,1005,572,LayUpShot,401830011
401830011117131424,Adam Hinton misses layup,home,,[{'id': '5106243'}],True,2,2,5106243,27,5,1005,572,LayUpShot,401830011
401830011117131506,Anton Strelnikov misses 12-foot jumper,away,,[{'id': '5255091'}],True,2,2,5255091,36,5,1005,558,JumpShot,401830011
401830011117131622,Cooper Noard makes layup (Adam Hinton assists),home,True,"[{'id': '5106247'}, {'id': '5106243'}]",True,2,2,5106247,26,4,1002,572,LayUpShot,401830011
401830011117133538,Connor Amundsen misses 24-foot three point jumper,away,,[{'id': '5152623'}],True,3,2,5152623,1,0,1006,558,JumpShot,401830011
401830011117135213,Brandon Mitchell-Day makes free throw 1 of 2,away,True,[{'id': '5106240'}],True,1,2,5106240,25,0,1001,540,MadeFreeThrow,401830011
401830011117135302,Brandon Mitchell-Day makes free throw 2 of 2,away,True,[{'id': '5106240'}],True,1,2,5106240,25,0,1001,540,MadeFreeThrow,401830011
401830011117135586,Jake Fiegen makes 10-foot step back jumpshot,home,True,[{'id': '5175900'}],True,2,2,5175900,24,10,1002,558,JumpShot,401830011
401830011117136311,Brandon Mitchell-Day makes 10-foot jumper,away,True,[{'id': '5106240'}],True,2,2,5106240,25,10,1002,558,JumpShot,401830011
