id,text,homeAway,participants,shootingPlay,pointsAttempted,period.number,athlete.id,coordinate.x,coordinate.y,type.categoryId,type.id,type.txt,scoringPlay,gameId
401823238114530979,Tatiana Matthews made Free Throw.,away,[{'id': '5242731'}],True,1,2,5242731,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114530989,Tatiana Matthews made Free Throw.,away,[{'id': '5242731'}],True,1,2,5242731,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114531037,Vivienne Knee missed Jumper.,home,[{'id': '5108936'}],True,2,2,5108936,27,8,1005,558,JumpShot,,401823238
401823238114531928,Paige Engels made Layup.,home,[{'id': '5241809'}],True,2,3,5241809,22,3,1002,572,LayUpShot,True,401823238
401823238114531950,Rachel Kaus made Jumper.,home,[{'id': '5176408'}],True,2,3,5176408,25,6,1002,558,JumpShot,True,401823238
401823238114531964,Ella Meabon missed Jumper.,away,[{'id': '5176905'}],True,2,3,5176905,26,18,1005,558,JumpShot,,401823238
401823238114532054,Emily Pape made Free Throw.,home,[{'id': '5108938'}],True,1,3,5108938,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114532064,Emily Pape made Free Throw.,home,[{'id': '5108938'}],True,1,3,5108938,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114532088,Christina Midgette missed Jumper.,away,[{'id': '5109204'}],True,2,3,5109204,32,14,1005,558,JumpShot,,401823238
401823238114532093,Amarah Streiff made Three Point Jumper. Assisted by Abbey Ferguson.,away,"[{'id': '5176904'}, {'id': '5109209'}]",True,3,3,5176904,8,17,1003,558,JumpShot,True,401823238
401823238114532105,Emily Pape made Three Point Jumper.,home,[{'id': '5108938'}],True,3,3,5108938,9,17,1003,558,JumpShot,True,401823238
401823238114532401,Amarah Streiff missed Three Point Jumper.,away,[{'id': '5176904'}],True,3,3,5176904,38,20,1006,558,JumpShot,,401823238
401823238114532569,Grace Klag made Layup.,away,[{'id': '5109202'}],True,2,3,5109202,28,3,1002,572,LayUpShot,True,401823238
401823238114532830,Anne Bair made Three Point Jumper.,away,[{'id': '5108960'}],True,3,3,5108960,4,12,1003,558,JumpShot,True,401823238
401823238114532896,Emily Pape made Jumper.,home,[{'id': '5108938'}],True,2,3,5108938,16,11,1002,558,JumpShot,True,401823238
401823238114533006,Amarah Streiff missed Three Point Jumper.,away,[{'id': '5176904'}],True,3,3,5176904,47,5,1006,558,JumpShot,,401823238
401823238114533230,Emily Pape made Three Point Jumper. Assisted by Paige Engels.,home,"[{'id': '5108938'}, {'id': '5241809'}]",True,3,3,5108938,38,22,1003,558,JumpShot,True,401823238
401823238114534267,Abbey Ferguson made Layup. Assisted by Amarah Streiff.,away,"[{'id': '5109209'}, {'id': '5176904'}]",True,2,3,5109209,26,1,1002,572,LayUpShot,True,401823238
401823238114534428,Rachel Kaus made Free Throw.,home,[{'id': '5176408'}],True,1,3,5176408,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114534479,Rachel Kaus made Free Throw.,home,[{'id': '5176408'}],True,1,3,5176408,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114534529,Lara Cook missed Jumper.,away,[{'id': '5109207'}],True,2,3,5109207,29,6,1005,558,JumpShot,,401823238
401823238114534642,Clarke Jackson made Jumper.,home,[{'id': '5176410'}],True,2,3,5176410,18,10,1002,558,JumpShot,True,401823238
401823238114534712,Kennedy Parrott missed Three Point Jumper.,away,[{'id': '5315292'}],True,3,3,5315292,3,1,1006,558,JumpShot,,401823238
401823238114534820,Paige Engels made Layup.,home,[{'id': '5241809'}],True,2,3,5241809,28,2,1002,572,LayUpShot,True,401823238
401823238114534850,Anne Bair made Three Point Jumper. Assisted by Amarah Streiff.,away,"[{'id': '5108960'}, {'id': '5176904'}]",True,3,3,5108960,40,19,1003,558,JumpShot,True,401823238
401823238114535069,Paige Engels made Free Throw.,home,[{'id': '5241809'}],True,1,3,5241809,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114535094,Paige Engels made Free Throw.,home,[{'id': '5241809'}],True,1,3,5241809,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114535409,Clarke Jackson missed Jumper.,home,[{'id': '5176410'}],True,2,3,5176410,16,9,1005,558,JumpShot,,401823238
401823238114535416,Emily Pape made Jumper.,home,[{'id': '5108938'}],True,2,3,5108938,24,2,1002,558,JumpShot,True,401823238
401823238114535547,Rachel Kaus made Layup. Assisted by Emily Pape.,home,"[{'id': '5176408'}, {'id': '5108938'}]",True,2,3,5176408,28,4,1002,572,LayUpShot,True,401823238
401823238114535690,Lara Cook missed Three Point Jumper.,away,[{'id': '5109207'}],True,3,3,5109207,1,3,1006,558,JumpShot,,401823238
401823238114536620,Paige Engels made Layup.,home,[{'id': '5241809'}],True,2,4,5241809,24,5,1002,572,LayUpShot,True,401823238
401823238114536796,Rachel Kaus missed Layup.,home,[{'id': '5176408'}],True,2,4,5176408,29,5,1005,572,LayUpShot,,401823238
401823238114536882,Anne Bair missed Three Point Jumper.,away,[{'id': '5108960'}],True,3,4,5108960,40,21,1006,558,JumpShot,,401823238
401823238114536959,Clarke Jackson missed Layup.,home,[{'id': '5176410'}],True,2,4,5176410,27,5,1005,572,LayUpShot,,401823238
401823238114537058,Emily Pape missed Layup.,home,[{'id': '5108938'}],True,2,4,5108938,22,4,1005,572,LayUpShot,,401823238
401823238114537802,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,4,5108938,37,22,1006,558,JumpShot,,401823238
401823238114538052,Clarke Jackson made Free Throw.,home,[{'id': '5176410'}],True,1,4,5176410,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114538148,Clarke Jackson missed Free Throw.,home,[{'id': '5176410'}],True,1,4,5176410,25,0,1004,540,MadeFreeThrow,,401823238
401823238114538187,Tatiana Matthews made Layup.,away,[{'id': '5242731'}],True,2,4,5242731,22,1,1002,572,LayUpShot,True,401823238
401823238114538281,Emily Pape missed Jumper.,home,[{'id': '5108938'}],True,2,4,5108938,19,11,1005,558,JumpShot,,401823238
401823238114538450,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,4,5108938,43,17,1006,558,JumpShot,,401823238
401823238114538497,Tatiana Matthews made Jumper.,away,[{'id': '5242731'}],True,2,4,5242731,28,7,1002,558,JumpShot,True,401823238
401823238114538615,Tatiana Matthews missed Free Throw.,away,[{'id': '5242731'}],True,1,4,5242731,25,0,1004,540,MadeFreeThrow,,401823238
401823238114538688,Paige Engels missed Layup.,home,[{'id': '5241809'}],True,2,4,5241809,26,7,1005,572,LayUpShot,,401823238
401823238114538784,Rachel Kaus missed Free Throw.,home,[{'id': '5176408'}],True,1,4,5176408,25,0,1004,540,MadeFreeThrow,,401823238
401823238114538850,Rachel Kaus missed Free Throw.,home,[{'id': '5176408'}],True,1,4,5176408,25,0,1004,540,MadeFreeThrow,,401823238
401823238114538918,Paige Engels missed Jumper.,home,[{'id': '5241809'}],True,2,4,5241809,34,4,1005,558,JumpShot,,401823238
401823238114539769,Paige Engels made Three Point Jumper. Assisted by Kelsey Langston.,home,"[{'id': '5241809'}, {'id': '5241812'}]",True,3,4,5241809,14,22,1003,558,JumpShot,True,401823238
401823238114540094,Lara Cook missed Three Point Jumper.,away,[{'id': '5109207'}],True,3,4,5109207,8,16,1006,558,JumpShot,,401823238
401823238114540239,Ella Meabon made Layup. Assisted by Tatiana Matthews.,away,"[{'id': '5176905'}, {'id': '5242731'}]",True,2,4,5176905,31,1,1002,572,LayUpShot,True,401823238
401823238114540360,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,4,5108938,24,27,1006,558,JumpShot,,401823238
401823238114540778,Anne Bair made Jumper.,away,[{'id': '5108960'}],True,2,4,5108960,11,14,1002,558,JumpShot,True,401823238
401823238114540864,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,4,5108938,40,21,1006,558,JumpShot,,401823238
401823238114541011,Ella Meabon made Layup.,away,[{'id': '5176905'}],True,2,4,5176905,22,3,1002,572,LayUpShot,True,401823238
401823238114541140,Kelsey Langston missed Layup.,home,[{'id': '5241812'}],True,2,4,5241812,29,2,1005,572,LayUpShot,,401823238
401823238114541318,Ella Meabon missed Jumper.,away,[{'id': '5176905'}],True,2,4,5176905,35,16,1005,558,JumpShot,,401823238
401823238114542050,Abbey Ferguson made Free Throw.,away,[{'id': '5109209'}],True,1,4,5109209,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114542081,Abbey Ferguson made Free Throw.,away,[{'id': '5109209'}],True,1,4,5109209,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114542385,Paige Engels made Layup.,home,[{'id': '5241809'}],True,2,4,5241809,24,3,1002,572,LayUpShot,True,401823238
401823238114542726,Ella Meabon made Free Throw.,away,[{'id': '5176905'}],True,1,4,5176905,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114542738,Ella Meabon missed Free Throw.,away,[{'id': '5176905'}],True,1,4,5176905,25,0,1004,540,MadeFreeThrow,,401823238
401823238114543206,Paige Engels made Three Point Jumper. Assisted by Kelsey Langston.,home,"[{'id': '5241809'}, {'id': '5241812'}]",True,3,4,5241809,19,24,1003,558,JumpShot,True,401823238
401823238114543531,Anne Bair made Free Throw.,away,[{'id': '5108960'}],True,1,4,5108960,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114543587,Anne Bair made Free Throw.,away,[{'id': '5108960'}],True,1,4,5108960,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114543601,Kelsey Langston missed Three Point Jumper.,home,[{'id': '5241812'}],True,3,4,5241812,3,7,1006,558,JumpShot,,401823238
401823238114543643,Clarke Jackson made Jumper.,home,[{'id': '5176410'}],True,2,4,5176410,25,7,1002,558,JumpShot,True,401823238
401823238114543729,Anne Bair made Free Throw.,away,[{'id': '5108960'}],True,1,4,5108960,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114543773,Anne Bair made Free Throw.,away,[{'id': '5108960'}],True,1,4,5108960,25,0,1001,540,MadeFreeThrow,True,401823238
401823238114543807,Paige Engels missed Three Point Jumper.,home,[{'id': '5241809'}],True,3,4,5241809,18,24,1006,558,JumpShot,,401823238
401823238114543879,Paige Engels missed Three Point Jumper.,home,[{'id': '5241809'}],True,3,4,5241809,11,21,1006,558,JumpShot,,401823238
401823238114543972,Rachel Kaus missed Layup.,home,[{'id': '5176408'}],True,2,4,5176408,29,4,1005,572,LayUpShot,,401823238
401823239114788441,Emily Pape missed Three Point Jumper.,away,[{'id': '5108938'}],True,3,1,5108938,9,19,1006,558,JumpShot,,401823239
401823239114788551,Ashley Buragas made Layup.,home,[{'id': '5315151'}],True,2,1,5315151,25,2,1002,572,LayUpShot,True,401823239
401823239114788581,Rachel Kaus made Layup. Assisted by Paige Engels.,away,"[{'id': '5176408'}, {'id': '5241809'}]",True,2,1,5176408,29,1,1002,572,LayUpShot,True,401823239
401823239114788591,Sierra Linnin made Three Point Jumper. Assisted by Jessica Wangolo.,home,"[{'id': '5178222'}, {'id': '5178191'}]",True,3,1,5178222,2,5,1003,558,JumpShot,True,401823239
401823239114788632,Kelsey Langston missed Layup.,away,[{'id': '5241812'}],True,2,1,5241812,27,0,1005,572,LayUpShot,,401823239
401823239114788648,Eli Clark made Three Point Jumper. Assisted by Ashley Buragas.,home,"[{'id': '5242519'}, {'id': '5315151'}]",True,3,1,5242519,38,22,1003,558,JumpShot,True,401823239
401823239114788695,Rachel Kaus made Three Point Jumper. Assisted by Paige Engels.,away,"[{'id': '5176408'}, {'id': '5241809'}]",True,3,1,5176408,35,23,1003,558,JumpShot,True,401823239
401823239114788781,Eli Clark missed Jumper.,home,[{'id': '5242519'}],True,2,1,5242519,41,2,1005,558,JumpShot,,401823239
401823239114788802,Paige Engels missed Three Point Jumper.,away,[{'id': '5241809'}],True,3,1,5241809,12,23,1006,558,JumpShot,,401823239
401823239114788848,Sierra Linnin missed Three Point Jumper.,home,[{'id': '5178222'}],True,3,1,5178222,48,9,1006,558,JumpShot,,401823239
401823239114788864,Eli Clark missed Layup.,home,[{'id': '5242519'}],True,2,1,5242519,27,1,1005,572,LayUpShot,,401823239
401823239114788908,Clarke Jackson missed Jumper.,away,[{'id': '5176410'}],True,2,1,5176410,37,7,1005,558,JumpShot,,401823239
401823239114788924,Kayden Clark missed Jumper.,home,[{'id': '5315150'}],True,2,1,5315150,35,2,1005,558,JumpShot,,401823239
401823239114788965,Emily Pape made Layup.,away,[{'id': '5108938'}],True,2,1,5108938,26,0,1002,572,LayUpShot,True,401823239
401823239114789013,Kayden Clark missed Jumper.,home,[{'id': '5315150'}],True,2,1,5315150,34,3,1005,558,JumpShot,,401823239
401823239114789409,Ava Johnson missed Jumper.,home,[{'id': '5315146'}],True,2,1,5315146,25,1,1005,558,JumpShot,,401823239
401823239114789424,Rachel Kaus missed Three Point Jumper.,away,[{'id': '5176408'}],True,3,1,5176408,28,25,1006,558,JumpShot,,401823239
401823239114789464,Rachel Kaus made Jumper. Assisted by Clarke Jackson.,away,"[{'id': '5176408'}, {'id': '5176410'}]",True,2,1,5176408,19,12,1002,558,JumpShot,True,401823239
401823239114789563,Kelsey Langston missed Three Point Jumper.,away,[{'id': '5241812'}],True,3,1,5241812,48,2,1006,558,JumpShot,,401823239
401823239114789599,Emily Pape made Layup.,away,[{'id': '5108938'}],True,2,1,5108938,25,1,1002,572,LayUpShot,True,401823239
401823239114789610,Eli Clark made Three Point Jumper.,home,[{'id': '5242519'}],True,3,1,5242519,27,25,1003,558,JumpShot,True,401823239
401823239114789657,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,1,5176408,25,0,1005,572,LayUpShot,,401823239
401823239114789773,Ava Johnson missed Jumper.,home,[{'id': '5315146'}],True,2,1,5315146,17,11,1005,558,JumpShot,,401823239
401823239114789807,Emily Pape missed Layup.,away,[{'id': '5108938'}],True,2,1,5108938,27,3,1005,572,LayUpShot,,401823239
401823239114789837,Peyton Dincher missed Three Point Jumper.,home,[{'id': '5315144'}],True,3,1,5315144,21,25,1006,558,JumpShot,,401823239
401823239114789842,Emily Pape missed Jumper.,away,[{'id': '5108938'}],True,2,1,5108938,41,14,1005,558,JumpShot,,401823239
401823239114789887,Michelina Lombardi made Layup.,home,[{'id': '5178223'}],True,2,1,5178223,24,1,1002,572,LayUpShot,True,401823239
401823239114789931,Rachel Kaus made Three Point Jumper. Assisted by Paige Engels.,away,"[{'id': '5176408'}, {'id': '5241809'}]",True,3,1,5176408,25,25,1003,558,JumpShot,True,401823239
401823239114790194,Sierra Linnin missed Layup.,home,[{'id': '5178222'}],True,2,2,5178222,24,1,1005,572,LayUpShot,,401823239
401823239114790258,Paige Engels missed Three Point Jumper.,away,[{'id': '5241809'}],True,3,2,5241809,2,1,1006,558,JumpShot,,401823239
401823239114790317,Eli Clark missed Three Point Jumper.,home,[{'id': '5242519'}],True,3,2,5242519,2,-1,1006,558,JumpShot,,401823239
401823239114790588,Sierra Linnin made Three Point Jumper. Assisted by Ashley Buragas.,home,"[{'id': '5178222'}, {'id': '5315151'}]",True,3,2,5178222,47,11,1003,558,JumpShot,True,401823239
401823239114790629,Clarke Jackson made Layup.,away,[{'id': '5176410'}],True,2,2,5176410,26,3,1002,572,LayUpShot,True,401823239
401823239114790735,Clarke Jackson made Layup.,away,[{'id': '5176410'}],True,2,2,5176410,25,1,1002,572,LayUpShot,True,401823239
401823239114790790,Peyton Dincher missed Three Point Jumper.,home,[{'id': '5315144'}],True,3,2,5315144,8,19,1006,558,JumpShot,,401823239
401823239114790846,Ashley Buragas missed Jumper.,home,[{'id': '5315151'}],True,2,2,5315151,24,22,1005,558,JumpShot,,401823239
401823239114790837,Emily Pape missed Three Point Jumper.,away,[{'id': '5108938'}],True,3,2,5108938,41,19,1006,558,JumpShot,,401823239
401823239114790907,Eli Clark made Three Point Jumper. Assisted by Ashley Buragas.,home,"[{'id': '5242519'}, {'id': '5315151'}]",True,3,2,5242519,10,25,1003,558,JumpShot,True,401823239
401823239114790915,Clarke Jackson made Jumper.,away,[{'id': '5176410'}],True,2,2,5176410,29,8,1002,558,JumpShot,True,401823239
401823239114791288,Grace Renners made Layup.,away,[{'id': '5313305'}],True,2,2,5313305,24,3,1002,572,LayUpShot,True,401823239
401823239114791311,Peyton Dincher missed Jumper.,home,[{'id': '5315144'}],True,2,2,5315144,11,0,1005,558,JumpShot,,401823239
401823239114791371,Grace Renners missed Three Point Jumper.,away,[{'id': '5313305'}],True,3,2,5313305,38,22,1006,558,JumpShot,,401823239
401823239114791465,Eli Clark missed Layup.,home,[{'id': '5242519'}],True,2,2,5242519,20,3,1005,572,LayUpShot,,401823239
401823239114791499,Paige Engels made Layup.,away,[{'id': '5241809'}],True,2,2,5241809,26,0,1002,572,LayUpShot,True,401823239
401823239114791538,Rachel Lynch missed Jumper.,home,[{'id': '5315147'}],True,2,2,5315147,36,-1,1005,558,JumpShot,,401823239
401823239114791662,Paige Engels missed Three Point Jumper.,away,[{'id': '5241809'}],True,3,2,5241809,38,22,1006,558,JumpShot,,401823239
401823239114791696,Michelina Lombardi made Layup.,home,[{'id': '5178223'}],True,2,2,5178223,26,2,1002,572,LayUpShot,True,401823239
401823239114791814,Kayden Clark made Three Point Jumper.,home,[{'id': '5315150'}],True,3,2,5315150,36,22,1003,558,JumpShot,True,401823239
401823239114791853,Grace Renners missed Jumper.,away,[{'id': '5313305'}],True,2,2,5313305,30,7,1005,558,JumpShot,,401823239
401823239114793540,Sierra Linnin missed Three Point Jumper.,home,[{'id': '5178222'}],True,3,3,5178222,48,6,1006,558,JumpShot,,401823239
401823239114793857,Emily Pape missed Three Point Jumper.,away,[{'id': '5108938'}],True,3,3,5108938,47,10,1006,558,JumpShot,,401823239
401823239114793932,Sierra Linnin made Layup.,home,[{'id': '5178222'}],True,2,3,5178222,25,2,1002,572,LayUpShot,True,401823239
401823239114793979,Clarke Jackson missed Jumper.,away,[{'id': '5176410'}],True,2,3,5176410,26,7,1005,558,JumpShot,,401823239
401823239114794119,Emily Pape made Layup.,away,[{'id': '5108938'}],True,2,3,5108938,24,-1,1002,572,LayUpShot,True,401823239
401823239114794208,Ashley Buragas made Layup. Assisted by Jessica Wangolo.,home,"[{'id': '5315151'}, {'id': '5178191'}]",True,2,3,5315151,27,0,1002,572,LayUpShot,True,401823239
401823239114794219,Paige Engels missed Jumper.,away,[{'id': '5241809'}],True,2,3,5241809,13,1,1005,558,JumpShot,,401823239
401823239114794248,Sierra Linnin missed Three Point Jumper.,home,[{'id': '5178222'}],True,3,3,5178222,2,-1,1006,558,JumpShot,,401823239
401823239114794290,Audrey Chen missed Three Point Jumper.,away,[{'id': '5241811'}],True,3,3,5241811,26,25,1006,558,JumpShot,,401823239
401823239114794300,Kelsey Langston missed Layup.,away,[{'id': '5241812'}],True,2,3,5241812,24,0,1005,572,LayUpShot,,401823239
401823239114794393,Jessica Wangolo missed Free Throw.,home,[{'id': '5178191'}],True,1,3,5178191,25,0,1004,540,MadeFreeThrow,,401823239
401823239114794402,Jessica Wangolo made Free Throw.,home,[{'id': '5178191'}],True,1,3,5178191,25,0,1001,540,MadeFreeThrow,True,401823239
401823239114794470,Emily Pape missed Three Point Jumper.,away,[{'id': '5108938'}],True,3,3,5108938,14,27,1006,558,JumpShot,,401823239
401823239114794498,Michelina Lombardi missed Jumper.,home,[{'id': '5178223'}],True,2,3,5178223,39,2,1005,558,JumpShot,,401823239
401823239114794575,Sierra Linnin missed Three Point Jumper.,home,[{'id': '5178222'}],True,3,3,5178222,21,25,1006,558,JumpShot,,401823239
401823239114794578,Peyton Dincher made Layup.,home,[{'id': '5315144'}],True,2,3,5315144,25,1,1002,572,LayUpShot,True,401823239
401823239114794774,Rachel Kaus missed Three Point Jumper.,away,[{'id': '5176408'}],True,3,3,5176408,40,20,1006,558,JumpShot,,401823239
401823239114794788,Peyton Dincher missed Three Point Jumper.,home,[{'id': '5315144'}],True,3,3,5315144,48,10,1006,558,JumpShot,,401823239
401823239114794851,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,3,5176408,24,2,1005,572,LayUpShot,,401823239
401823239114794862,Ally Pape made Layup. Assisted by Audrey Chen.,away,"[{'id': '5313307'}, {'id': '5241811'}]",True,2,3,5313307,23,0,1002,572,LayUpShot,True,401823239
401823239114794895,Audrey Chen made Three Point Jumper. Assisted by Kelsey Langston.,away,"[{'id': '5241811'}, {'id': '5241812'}]",True,3,3,5241811,2,0,1003,558,JumpShot,True,401823239
401823239114795016,Amya McLeod made Free Throw.,home,[{'id': '5178110'}],True,1,3,5178110,25,0,1001,540,MadeFreeThrow,True,401823239
401823239114795048,Amya McLeod made Free Throw.,home,[{'id': '5178110'}],True,1,3,5178110,25,0,1001,540,MadeFreeThrow,True,401823239
401823239114795068,Audrey Chen made Three Point Jumper. Assisted by Paige Engels.,away,"[{'id': '5241811'}, {'id': '5241809'}]",True,3,3,5241811,42,17,1003,558,JumpShot,True,401823239
401823239114795249,Audrey Chen missed Three Point Jumper.,away,[{'id': '5241811'}],True,3,3,5241811,14,27,1006,558,JumpShot,,401823239
401823239114795441,Audrey Chen missed Three Point Jumper.,away,[{'id': '5241811'}],True,3,4,5241811,46,14,1006,558,JumpShot,,401823239
401823239114795519,Paige Engels missed Three Point Jumper.,away,[{'id': '5241809'}],True,3,4,5241809,39,20,1006,558,JumpShot,,401823239
401823239114795591,Sierra Linnin missed Three Point Jumper.,home,[{'id': '5178222'}],True,3,4,5178222,19,24,1006,558,JumpShot,,401823239
401823239114795668,Rachel Kaus made Layup.,away,[{'id': '5176408'}],True,2,4,5176408,25,1,1002,572,LayUpShot,True,401823239
401823239114795783,Clarke Jackson made Free Throw.,away,[{'id': '5176410'}],True,1,4,5176410,25,0,1001,540,MadeFreeThrow,True,401823239
401823239114795799,Clarke Jackson missed Free Throw.,away,[{'id': '5176410'}],True,1,4,5176410,25,0,1004,540,MadeFreeThrow,,401823239
401823239114795825,Ally Pape missed Three Point Jumper.,away,[{'id': '5313307'}],True,3,4,5313307,28,26,1006,558,JumpShot,,401823239
401823239114795954,Sierra Linnin made Three Point Jumper. Assisted by Eli Clark.,home,"[{'id': '5178222'}, {'id': '5242519'}]",True,3,4,5178222,2,5,1003,558,JumpShot,True,401823239
401823239114796297,Audrey Chen missed Three Point Jumper.,away,[{'id': '5241811'}],True,3,4,5241811,44,16,1006,558,JumpShot,,401823239
401823239114796441,Jessica Wangolo missed Layup.,home,[{'id': '5178191'}],True,2,4,5178191,28,3,1005,572,LayUpShot,,401823239
401823239114796503,Audrey Chen missed Layup.,away,[{'id': '5241811'}],True,2,4,5241811,24,1,1005,572,LayUpShot,,401823239
401823239114796517,Paige Engels missed Layup.,away,[{'id': '5241809'}],True,2,4,5241809,26,2,1005,572,LayUpShot,,401823239
401823239114796538,Eli Clark made Layup.,home,[{'id': '5242519'}],True,2,4,5242519,26,2,1002,572,LayUpShot,True,401823239
401823239114796603,Eli Clark made Free Throw.,home,[{'id': '5242519'}],True,1,4,5242519,25,0,1001,540,MadeFreeThrow,True,401823239
401823239114796616,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,4,5176408,24,2,1005,572,LayUpShot,,401823239
401823239114796667,Jessica Wangolo missed Three Point Jumper.,home,[{'id': '5178191'}],True,3,4,5178191,48,7,1006,558,JumpShot,,401823239
401823239114796675,Peyton Dincher missed Three Point Jumper.,home,[{'id': '5315144'}],True,3,4,5315144,16,23,1006,558,JumpShot,,401823239
401823239114796830,Clarke Jackson missed Jumper.,away,[{'id': '5176410'}],True,2,4,5176410,19,16,1005,558,JumpShot,,401823239
401823239114796908,Emily Pape made Three Point Jumper. Assisted by Paige Engels.,away,"[{'id': '5108938'}, {'id': '5241809'}]",True,3,4,5108938,7,17,1003,558,JumpShot,True,401823239
401823239114796951,Ashley Buragas missed Layup.,home,[{'id': '5315151'}],True,2,4,5315151,27,-1,1005,572,LayUpShot,,401823239
401823239114796985,Emily Pape missed Three Point Jumper.,away,[{'id': '5108938'}],True,3,4,5108938,23,26,1006,558,JumpShot,,401823239
401823239114797004,Eli Clark missed Layup.,home,[{'id': '5242519'}],True,2,4,5242519,29,0,1005,572,LayUpShot,,401823239
401823239114797016,Ashley Buragas made Layup.,home,[{'id': '5315151'}],True,2,4,5315151,28,2,1002,572,LayUpShot,True,401823239
401823239114797101,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,4,5176408,22,2,1005,572,LayUpShot,,401823239
401823239114797314,Eli Clark made Free Throw.,home,[{'id': '5242519'}],True,1,4,5242519,25,0,1001,540,MadeFreeThrow,True,401823239
401823239114797330,Eli Clark made Free Throw.,home,[{'id': '5242519'}],True,1,4,5242519,25,0,1001,540,MadeFreeThrow,True,401823239
401823239114797497,Audrey Chen made Three Point Jumper. Assisted by Rachel Kaus.,away,"[{'id': '5241811'}, {'id': '5176408'}]",True,3,4,5241811,4,18,1003,558,JumpShot,True,401823239
401823239114797659,Ashley Buragas made Layup.,home,[{'id': '5315151'}],True,2,4,5315151,28,1,1002,572,LayUpShot,True,401823239
401823239114797860,Rachel Kaus made Layup. Assisted by Kelsey Langston.,away,"[{'id': '5176408'}, {'id': '5241812'}]",True,2,4,5176408,23,0,1002,572,LayUpShot,True,401823239
401823239114798033,Sierra Linnin missed Three Point Jumper.,home,[{'id': '5178222'}],True,3,5,5178222,3,5,1006,558,JumpShot,,401823239
401823239114798082,Clarke Jackson made Jumper. Assisted by Emily Pape.,away,"[{'id': '5176410'}, {'id': '5108938'}]",True,2,5,5176410,15,3,1002,558,JumpShot,True,401823239
401823239114798091,Jessica Wangolo missed Layup.,home,[{'id': '5178191'}],True,2,5,5178191,28,8,1005,572,LayUpShot,,401823239
401823239114798099,Ashley Buragas missed Layup.,home,[{'id': '5315151'}],True,2,5,5315151,27,3,1005,572,LayUpShot,,401823239
401823239114798101,Ashley Buragas made Layup.,home,[{'id': '5315151'}],True,2,5,5315151,27,4,1002,572,LayUpShot,True,401823239
401823239114798124,Rachel Kaus missed Layup.,away,[{'id': '5176408'}],True,2,5,5176408,25,4,1005,572,LayUpShot,,401823239
401823239114798196,Eli Clark missed Layup.,home,[{'id': '5242519'}],True,2,5,5242519,26,1,1005,572,LayUpShot,,401823239
401823239114798222,Audrey Chen made Three Point Jumper. Assisted by Rachel Kaus.,away,"[{'id': '5241811'}, {'id': '5176408'}]",True,3,5,5241811,1,1,1003,558,JumpShot,True,401823239
401823239114798360,Ashley Buragas missed Free Throw.,home,[{'id': '5315151'}],True,1,5,5315151,25,0,1004,540,MadeFreeThrow,,401823239
401823239114798374,Ashley Buragas made Free Throw.,home,[{'id': '5315151'}],True,1,5,5315151,25,0,1001,540,MadeFreeThrow,True,401823239
401823239114798416,Emily Pape missed Jumper.,away,[{'id': '5108938'}],True,2,5,5108938,7,2,1005,558,JumpShot,,401823239
401823239114798463,Eli Clark missed Three Point Jumper.,home,[{'id': '5242519'}],True,3,5,5242519,9,18,1006,558,JumpShot,,401823239
401823239114798476,Eli Clark made Three Point Jumper. Assisted by Kayden Clark.,home,"[{'id': '5242519'}, {'id': '5315150'}]",True,3,5,5242519,11,22,1003,558,JumpShot,True,401823239
401823239114798523,Audrey Chen made Layup.,away,[{'id': '5241811'}],True,2,5,5241811,24,0,1002,572,LayUpShot,True,401823239
401823239114798561,Audrey Chen missed Free Throw.,away,[{'id': '5241811'}],True,1,5,5241811,25,0,1004,540,MadeFreeThrow,,401823239
401823239114798698,Paige Engels missed Layup.,away,[{'id': '5241809'}],True,2,5,5241809,24,2,1005,572,LayUpShot,,401823239
401823239114798774,Paige Engels missed Jumper.,away,[{'id': '5241809'}],True,2,5,5241809,33,15,1005,558,JumpShot,,401823239
401823239114798989,Eli Clark missed Jumper.,home,[{'id': '5242519'}],True,2,5,5242519,14,15,1005,558,JumpShot,,401823239
